4.8668 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
7.6595 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
0.0204 	EXP 	Welcome_Text: autoDraw = True
0.6744 	DATA 	Mouse: Left button down, pos=(335,317)
0.6754 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.6755 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.6882 	EXP 	Welcome_Text: autoDraw = False
0.6882 	EXP 	PLUS_FP: autoDraw = True
0.6882 	EXP 	Photodiode_plus: autoDraw = True
0.7725 	DATA 	Mouse:  Left button up, pos=(335,317)
0.8880 	EXP 	Photodiode_plus: autoDraw = False
1.1878 	EXP 	PLUS_FP: autoDraw = False
1.1878 	EXP 	polygon: autoDraw = True
1.1878 	EXP 	Photodiode_polygon: autoDraw = True
1.2040 	EXP 	Photodiode_polygon: autoDraw = False
1.4921 	DATA 	Keypress: space
2.0396 	DATA 	Mouse: Left button down, pos=(335,318)
2.0545 	EXP 	PLUS_FP: autoDraw = False
2.0545 	EXP 	polygon: autoDraw = False
2.0545 	EXP 	Photodiode_polygon: autoDraw = False
2.0545 	EXP 	Photodiode_plus: autoDraw = False
2.0545 	EXP 	Photodiode_2: autoDraw = True
2.1739 	DATA 	Mouse:  Left button up, pos=(338,317)
2.3546 	EXP 	Photodiode_2: autoDraw = False
3.7037 	INFO 	Keyboard events cleared
3.7036 	EXP 	text: autoDraw = False
3.7036 	EXP 	Photodiode_2: autoDraw = False
3.7036 	EXP 	text_3: autoDraw = True
4.3053 	EXP 	New trial (rep=1, index=0): <Trial 1 (0 in rep 1) data={'thisN': 1, 'thisTrialN': 0, 'thisRepN': 1}>
4.3055 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
4.3057 	DATA 	Keypress: space
4.3207 	EXP 	text_3: autoDraw = False
4.3207 	EXP 	PLUS_FP: autoDraw = True
4.3207 	EXP 	Photodiode_plus: autoDraw = True
4.5215 	EXP 	Photodiode_plus: autoDraw = False
6.3207 	EXP 	PLUS_FP: autoDraw = False
6.3207 	EXP 	polygon: autoDraw = True
6.3207 	EXP 	Photodiode_polygon: autoDraw = True
6.3376 	EXP 	Photodiode_polygon: autoDraw = False
6.5738 	DATA 	Mouse: Left button down, pos=(333,323)
6.5882 	EXP 	PLUS_FP: autoDraw = False
6.5882 	EXP 	polygon: autoDraw = False
6.5882 	EXP 	Photodiode_polygon: autoDraw = False
6.5882 	EXP 	Photodiode_plus: autoDraw = False
6.5882 	EXP 	Photodiode_2: autoDraw = True
6.6565 	DATA 	Mouse:  Left button up, pos=(333,323)
6.8877 	EXP 	Photodiode_2: autoDraw = False
7.8215 	INFO 	Keyboard events cleared
7.8212 	EXP 	text: autoDraw = False
7.8212 	EXP 	Photodiode_2: autoDraw = False
7.8212 	EXP 	text_3: autoDraw = True
8.3060 	EXP 	New trial (rep=2, index=0): <Trial 2 (0 in rep 2) data={'thisN': 2, 'thisTrialN': 0, 'thisRepN': 2}>
8.3061 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
8.3064 	DATA 	Keypress: space
8.3210 	EXP 	text_3: autoDraw = False
8.3210 	EXP 	PLUS_FP: autoDraw = True
8.3210 	EXP 	Photodiode_plus: autoDraw = True
8.5203 	EXP 	Photodiode_plus: autoDraw = False
9.4712 	EXP 	PLUS_FP: autoDraw = False
9.4712 	EXP 	polygon: autoDraw = True
9.4712 	EXP 	Photodiode_polygon: autoDraw = True
9.4876 	EXP 	Photodiode_polygon: autoDraw = False
9.7253 	DATA 	Mouse: Left button down, pos=(333,324)
9.7380 	EXP 	PLUS_FP: autoDraw = False
9.7380 	EXP 	polygon: autoDraw = False
9.7380 	EXP 	Photodiode_polygon: autoDraw = False
9.7380 	EXP 	Photodiode_plus: autoDraw = False
9.7380 	EXP 	Photodiode_2: autoDraw = True
9.8229 	DATA 	Mouse:  Left button up, pos=(333,324)
10.0382 	EXP 	Photodiode_2: autoDraw = False
11.2553 	INFO 	Keyboard events cleared
11.2548 	EXP 	text: autoDraw = False
11.2548 	EXP 	Photodiode_2: autoDraw = False
11.2548 	EXP 	text_3: autoDraw = True
12.0054 	EXP 	New trial (rep=3, index=0): <Trial 3 (0 in rep 3) data={'thisN': 3, 'thisTrialN': 0, 'thisRepN': 3}>
12.0055 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
12.0057 	DATA 	Keypress: space
12.0206 	EXP 	text_3: autoDraw = False
12.0206 	EXP 	PLUS_FP: autoDraw = True
12.0206 	EXP 	Photodiode_plus: autoDraw = True
12.2204 	EXP 	Photodiode_plus: autoDraw = False
12.5211 	EXP 	PLUS_FP: autoDraw = False
12.5211 	EXP 	polygon: autoDraw = True
12.5211 	EXP 	Photodiode_polygon: autoDraw = True
12.5378 	EXP 	Photodiode_polygon: autoDraw = False
12.7902 	DATA 	Mouse: Left button down, pos=(333,325)
12.8039 	EXP 	PLUS_FP: autoDraw = False
12.8039 	EXP 	polygon: autoDraw = False
12.8039 	EXP 	Photodiode_polygon: autoDraw = False
12.8039 	EXP 	Photodiode_plus: autoDraw = False
12.8039 	EXP 	Photodiode_2: autoDraw = True
12.9052 	DATA 	Mouse:  Left button up, pos=(333,325)
13.1040 	EXP 	Photodiode_2: autoDraw = False
14.0374 	INFO 	Keyboard events cleared
14.0372 	EXP 	text: autoDraw = False
14.0372 	EXP 	Photodiode_2: autoDraw = False
14.0372 	EXP 	text_3: autoDraw = True
14.5919 	EXP 	New trial (rep=4, index=0): <Trial 4 (0 in rep 4) data={'thisN': 4, 'thisTrialN': 0, 'thisRepN': 4}>
14.5921 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
14.5925 	DATA 	Keypress: space
14.6043 	EXP 	text_3: autoDraw = False
14.6043 	EXP 	PLUS_FP: autoDraw = True
14.6043 	EXP 	Photodiode_plus: autoDraw = True
14.8043 	EXP 	Photodiode_plus: autoDraw = False
15.6548 	EXP 	PLUS_FP: autoDraw = False
15.6548 	EXP 	polygon: autoDraw = True
15.6548 	EXP 	Photodiode_polygon: autoDraw = True
15.6715 	EXP 	Photodiode_polygon: autoDraw = False
15.8900 	DATA 	Mouse: Left button down, pos=(332,328)
15.9047 	EXP 	PLUS_FP: autoDraw = False
15.9047 	EXP 	polygon: autoDraw = False
15.9047 	EXP 	Photodiode_polygon: autoDraw = False
15.9047 	EXP 	Photodiode_plus: autoDraw = False
15.9047 	EXP 	Photodiode_2: autoDraw = True
15.9898 	DATA 	Mouse:  Left button up, pos=(332,328)
16.2048 	EXP 	Photodiode_2: autoDraw = False
17.3882 	INFO 	Keyboard events cleared
17.3880 	EXP 	text: autoDraw = False
17.3880 	EXP 	Photodiode_2: autoDraw = False
17.3880 	EXP 	text_3: autoDraw = True
18.3422 	EXP 	New trial (rep=5, index=0): <Trial 5 (0 in rep 5) data={'thisN': 5, 'thisTrialN': 0, 'thisRepN': 5}>
18.3425 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
18.3430 	DATA 	Keypress: space
18.3547 	EXP 	text_3: autoDraw = False
18.3547 	EXP 	PLUS_FP: autoDraw = True
18.3547 	EXP 	Photodiode_plus: autoDraw = True
18.5546 	EXP 	Photodiode_plus: autoDraw = False
18.8550 	EXP 	PLUS_FP: autoDraw = False
18.8550 	EXP 	polygon: autoDraw = True
18.8550 	EXP 	Photodiode_polygon: autoDraw = True
18.8715 	EXP 	Photodiode_polygon: autoDraw = False
19.1060 	DATA 	Mouse: Left button down, pos=(332,328)
19.1208 	EXP 	PLUS_FP: autoDraw = False
19.1208 	EXP 	polygon: autoDraw = False
19.1208 	EXP 	Photodiode_polygon: autoDraw = False
19.1208 	EXP 	Photodiode_plus: autoDraw = False
19.1208 	EXP 	Photodiode_2: autoDraw = True
19.2225 	DATA 	Mouse:  Left button up, pos=(332,328)
19.4211 	EXP 	Photodiode_2: autoDraw = False
20.4378 	INFO 	Keyboard events cleared
20.4376 	EXP 	text: autoDraw = False
20.4376 	EXP 	Photodiode_2: autoDraw = False
20.4376 	EXP 	text_3: autoDraw = True
20.9579 	EXP 	New trial (rep=6, index=0): <Trial 6 (0 in rep 6) data={'thisN': 6, 'thisTrialN': 0, 'thisRepN': 6}>
20.9582 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
20.9585 	DATA 	Keypress: space
20.9705 	EXP 	text_3: autoDraw = False
20.9705 	EXP 	PLUS_FP: autoDraw = True
20.9705 	EXP 	Photodiode_plus: autoDraw = True
21.1715 	EXP 	Photodiode_plus: autoDraw = False
22.9714 	EXP 	PLUS_FP: autoDraw = False
22.9714 	EXP 	polygon: autoDraw = True
22.9714 	EXP 	Photodiode_polygon: autoDraw = True
22.9881 	EXP 	Photodiode_polygon: autoDraw = False
23.3582 	DATA 	Mouse: Left button down, pos=(332,329)
23.3713 	EXP 	PLUS_FP: autoDraw = False
23.3713 	EXP 	polygon: autoDraw = False
23.3713 	EXP 	Photodiode_polygon: autoDraw = False
23.3713 	EXP 	Photodiode_plus: autoDraw = False
23.3713 	EXP 	Photodiode_2: autoDraw = True
23.4566 	DATA 	Mouse:  Left button up, pos=(332,329)
23.6710 	EXP 	Photodiode_2: autoDraw = False
24.6548 	INFO 	Keyboard events cleared
24.6544 	EXP 	text: autoDraw = False
24.6544 	EXP 	Photodiode_2: autoDraw = False
24.6544 	EXP 	text_3: autoDraw = True
25.0919 	EXP 	New trial (rep=7, index=0): <Trial 7 (0 in rep 7) data={'thisN': 7, 'thisTrialN': 0, 'thisRepN': 7}>
25.0921 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
25.0928 	DATA 	Keypress: space
25.1039 	EXP 	text_3: autoDraw = False
25.1039 	EXP 	PLUS_FP: autoDraw = True
25.1039 	EXP 	Photodiode_plus: autoDraw = True
25.3047 	EXP 	Photodiode_plus: autoDraw = False
27.1046 	EXP 	PLUS_FP: autoDraw = False
27.1046 	EXP 	polygon: autoDraw = True
27.1046 	EXP 	Photodiode_polygon: autoDraw = True
27.1207 	EXP 	Photodiode_polygon: autoDraw = False
27.4061 	DATA 	Mouse: Left button down, pos=(332,329)
27.4214 	EXP 	PLUS_FP: autoDraw = False
27.4214 	EXP 	polygon: autoDraw = False
27.4214 	EXP 	Photodiode_polygon: autoDraw = False
27.4214 	EXP 	Photodiode_plus: autoDraw = False
27.4214 	EXP 	Photodiode_2: autoDraw = True
27.5067 	DATA 	Mouse:  Left button up, pos=(332,329)
27.7213 	EXP 	Photodiode_2: autoDraw = False
28.7205 	INFO 	Keyboard events cleared
28.7202 	EXP 	text: autoDraw = False
28.7202 	EXP 	Photodiode_2: autoDraw = False
28.7202 	EXP 	text_3: autoDraw = True
30.7925 	DATA 	Keypress: space
30.8042 	EXP 	text_3: autoDraw = False
30.8053 	EXP 	Foreperiod_task: status = STOPPED
30.8087 	INFO 	saved data to 'C:\\Users\\swannlab\\Documents\\Foreperiod_task\\data/361425_Foreperiod_task_2025-02-28_08h34.48.556.csv'
30.8093 	INFO 	saved data to C:\Users\swannlab\Documents\Foreperiod_task\data/361425_Foreperiod_task_2025-02-28_08h34.48.556.psydat
30.8346 	EXP 	window1: mouseVisible = True
31.3931 	DEBUG 	Saving data for Foreperiod_task ExperimentHandler
